
#-----------------------------------------------------------------------------
# Date d'extraction : 09/05/2025
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : TRACC-2023
# Modele     : MEAN de l’ensemble EXPLORE2  / ADAMONT / RCP8.5
# Niveau de réchauffement régional (RWL) :2.0°C
#-----------------------------------------------------------------------------
# Indices : 
#    RRq99 : Valeur du 99e centile des précipitations quotidiennes
#     Moyenne temporelle sur la période autour du niveau de réchauffement 
#     Valeur absolue
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;RWL;RRq99;
#-----------------------------------------------------------------------------                     

Point;Latitude;Longitude;RWL;Value
5505;44.2896;2.6871;RWL-20;30.02
5648;44.3615;2.6875;RWL-20;29.45
5791;44.4335;2.688;RWL-20;29.35
5934;44.5054;2.6884;RWL-20;32.26
6077;44.5774;2.6889;RWL-20;32.76
6220;44.6493;2.6893;RWL-20;33.55
6363;44.7213;2.6898;RWL-20;33.75
6506;44.7932;2.6902;RWL-20;34.34
6649;44.8652;2.6907;RWL-20;34.78
6792;44.9371;2.6911;RWL-20;45.71
6935;45.0091;2.6916;RWL-20;49.47
7078;45.081;2.6921;RWL-20;50.19
7221;45.153;2.6925;RWL-20;37.58
7364;45.225;2.693;RWL-20;35.8
7507;45.2969;2.6934;RWL-20;34.45
7650;45.3689;2.6939;RWL-20;34.21
7793;45.4409;2.6944;RWL-20;33.96
7936;45.5128;2.6948;RWL-20;34.65
8079;45.5848;2.6953;RWL-20;35.11
8222;45.6568;2.6958;RWL-20;34.77
8365;45.7287;2.6962;RWL-20;29.52
8508;45.8007;2.6967;RWL-20;28.04
8651;45.8727;2.6972;RWL-20;26.42
8794;45.9447;2.6976;RWL-20;27.02
8937;46.0166;2.6981;RWL-20;27.65
9080;46.0886;2.6986;RWL-20;26.31
9223;46.1606;2.6991;RWL-20;25.82
9366;46.2326;2.6996;RWL-20;27.53
9509;46.3045;2.7;RWL-20;26.23
9652;46.3765;2.7005;RWL-20;27.13
9795;46.4485;2.701;RWL-20;26.71
9938;46.5205;2.7015;RWL-20;25.99
10081;46.5924;2.702;RWL-20;26.45
10224;46.6644;2.7024;RWL-20;25.81
10367;46.7364;2.7029;RWL-20;24.61
10510;46.8084;2.7034;RWL-20;24.9
10653;46.8803;2.7039;RWL-20;25.09
10796;46.9523;2.7044;RWL-20;24.91
10939;47.0243;2.7049;RWL-20;24.87
11082;47.0962;2.7054;RWL-20;24.88
11225;47.1682;2.7059;RWL-20;24.22
11368;47.2402;2.7064;RWL-20;24.84
11511;47.3121;2.7069;RWL-20;24.58
11654;47.3841;2.7074;RWL-20;24.49
11797;47.456;2.7079;RWL-20;25.82
11940;47.528;2.7084;RWL-20;23.79
12083;47.6;2.7089;RWL-20;23.24
12226;47.6719;2.7094;RWL-20;23.74
12369;47.7439;2.7099;RWL-20;22.5
12512;47.8158;2.7104;RWL-20;22.6
12655;47.8878;2.7109;RWL-20;22.18
12798;47.9597;2.7114;RWL-20;22.11
12941;48.0316;2.7119;RWL-20;22.08
13084;48.1036;2.7124;RWL-20;21.28
13227;48.1755;2.7129;RWL-20;20.85
13370;48.2474;2.7135;RWL-20;21.92
13513;48.3194;2.714;RWL-20;22.61
13656;48.3913;2.7145;RWL-20;22.71
13799;48.4632;2.715;RWL-20;22.53
13942;48.5351;2.7155;RWL-20;21.25
14085;48.6071;2.716;RWL-20;21.39
14228;48.679;2.7166;RWL-20;21.54
14371;48.7509;2.7171;RWL-20;21.39
14514;48.8228;2.7176;RWL-20;21.45
14657;48.8947;2.7181;RWL-20;21.75
14800;48.9666;2.7187;RWL-20;21.77
14943;49.0385;2.7192;RWL-20;22.63
15086;49.1103;2.7197;RWL-20;22.17
15229;49.1822;2.7203;RWL-20;21.7
15372;49.2541;2.7208;RWL-20;21.16
15515;49.326;2.7213;RWL-20;20.59
15658;49.3978;2.7219;RWL-20;19.46
15801;49.4697;2.7224;RWL-20;19.38
15944;49.5416;2.723;RWL-20;20.25
16087;49.6134;2.7235;RWL-20;19.8
16230;49.6853;2.7241;RWL-20;20.19
16373;49.7571;2.7246;RWL-20;20.04
16516;49.8289;2.7251;RWL-20;20.01
16659;49.9008;2.7257;RWL-20;19.47
16802;49.9726;2.7262;RWL-20;20.29
16945;50.0444;2.7268;RWL-20;21.58
17088;50.1162;2.7273;RWL-20;19.65
17231;50.188;2.7279;RWL-20;19.62
17374;50.2598;2.7285;RWL-20;19.1
17517;50.3316;2.729;RWL-20;19.17
17660;50.4034;2.7296;RWL-20;19.26
17803;50.4752;2.7301;RWL-20;23.05
17946;50.5469;2.7307;RWL-20;22.39
18089;50.6187;2.7313;RWL-20;21.94
18232;50.6904;2.7318;RWL-20;22.01
18375;50.7622;2.7324;RWL-20;21.72
18518;50.8339;2.733;RWL-20;21.56
18661;50.9057;2.7335;RWL-20;nan
18804;50.9774;2.7341;RWL-20;nan
18947;51.0491;2.7347;RWL-20;nan
19090;51.1208;2.7353;RWL-20;nan
72;41.5588;2.7664;RWL-20;nan
215;41.6306;2.767;RWL-20;nan
358;41.7023;2.7675;RWL-20;nan
501;41.7741;2.768;RWL-20;nan
644;41.8458;2.7685;RWL-20;nan
787;41.9176;2.7691;RWL-20;nan
930;41.9894;2.7696;RWL-20;nan
1073;42.0612;2.7701;RWL-20;nan
1216;42.133;2.7707;RWL-20;nan
1359;42.2048;2.7712;RWL-20;nan
1502;42.2766;2.7717;RWL-20;nan
1645;42.3484;2.7723;RWL-20;nan
1788;42.4202;2.7728;RWL-20;59.4
1931;42.4921;2.7733;RWL-20;52.09
2074;42.5639;2.7739;RWL-20;53.59
2217;42.6357;2.7744;RWL-20;56.46
2360;42.7076;2.775;RWL-20;57.13
2503;42.7794;2.7755;RWL-20;54.45
2646;42.8513;2.776;RWL-20;56.35
2789;42.9231;2.7766;RWL-20;53.96
2932;42.995;2.7771;RWL-20;48.35
3075;43.0669;2.7777;RWL-20;46.96
3218;43.1387;2.7782;RWL-20;41.84
3361;43.2106;2.7788;RWL-20;41.02
3504;43.2825;2.7793;RWL-20;47.13
3647;43.3544;2.7799;RWL-20;48.35
3790;43.4263;2.7805;RWL-20;53.98
3933;43.4981;2.781;RWL-20;68.86
4076;43.57;2.7816;RWL-20;80.57
4219;43.6419;2.7821;RWL-20;62.7
4362;43.7139;2.7827;RWL-20;42.53
4505;43.7858;2.7833;RWL-20;39.94
4648;43.8577;2.7838;RWL-20;34.0
4791;43.9296;2.7844;RWL-20;31.03
4934;44.0015;2.785;RWL-20;30.79
5077;44.0734;2.7855;RWL-20;29.27
5220;44.1454;2.7861;RWL-20;33.77
5363;44.2173;2.7867;RWL-20;33.23
5506;44.2892;2.7872;RWL-20;33.21
5649;44.3612;2.7878;RWL-20;31.38
5792;44.4331;2.7884;RWL-20;29.73
5935;44.505;2.789;RWL-20;32.35
6078;44.577;2.7895;RWL-20;32.47
6221;44.6489;2.7901;RWL-20;34.53
6364;44.7209;2.7907;RWL-20;35.45
6507;44.7928;2.7913;RWL-20;35.96
6650;44.8648;2.7919;RWL-20;44.14
6793;44.9368;2.7925;RWL-20;46.12
6936;45.0087;2.793;RWL-20;51.44
7079;45.0807;2.7936;RWL-20;39.05
7222;45.1526;2.7942;RWL-20;38.34
7365;45.2246;2.7948;RWL-20;36.84
7508;45.2966;2.7954;RWL-20;35.87
7651;45.3685;2.796;RWL-20;35.4
7794;45.4405;2.7966;RWL-20;41.68
7937;45.5125;2.7972;RWL-20;38.21
8080;45.5844;2.7978;RWL-20;34.38
8223;45.6564;2.7984;RWL-20;32.63
8366;45.7284;2.799;RWL-20;30.14
8509;45.8003;2.7996;RWL-20;28.7
8652;45.8723;2.8002;RWL-20;27.0
8795;45.9443;2.8008;RWL-20;27.13
8938;46.0163;2.8014;RWL-20;27.15
9081;46.0882;2.802;RWL-20;26.8
9224;46.1602;2.8027;RWL-20;26.45
9367;46.2322;2.8033;RWL-20;27.89
9510;46.3042;2.8039;RWL-20;26.71
9653;46.3761;2.8045;RWL-20;27.5
9796;46.4481;2.8051;RWL-20;27.1
9939;46.5201;2.8057;RWL-20;26.45
10082;46.5921;2.8064;RWL-20;26.96
10225;46.664;2.807;RWL-20;26.43
10368;46.736;2.8076;RWL-20;25.1
10511;46.808;2.8082;RWL-20;24.86
10654;46.8799;2.8089;RWL-20;24.77
10797;46.9519;2.8095;RWL-20;25.03
10940;47.0239;2.8101;RWL-20;24.98
11083;47.0959;2.8108;RWL-20;25.0
11226;47.1678;2.8114;RWL-20;24.89
11369;47.2398;2.812;RWL-20;24.95
11512;47.3117;2.8127;RWL-20;25.08
11655;47.3837;2.8133;RWL-20;25.18
11798;47.4557;2.814;RWL-20;25.47
11941;47.5276;2.8146;RWL-20;22.87
12084;47.5996;2.8153;RWL-20;22.85
12227;47.6715;2.8159;RWL-20;22.83
12370;47.7435;2.8165;RWL-20;23.67
12513;47.8154;2.8172;RWL-20;23.31
12656;47.8874;2.8179;RWL-20;22.55
12799;47.9593;2.8185;RWL-20;22.27
12942;48.0313;2.8192;RWL-20;22.06
13085;48.1032;2.8198;RWL-20;21.39
13228;48.1751;2.8205;RWL-20;21.85
13371;48.2471;2.8211;RWL-20;22.39
13514;48.319;2.8218;RWL-20;22.42
13657;48.3909;2.8225;RWL-20;22.49
13800;48.4628;2.8231;RWL-20;22.68
13943;48.5347;2.8238;RWL-20;21.57
14086;48.6067;2.8245;RWL-20;21.54
14229;48.6786;2.8252;RWL-20;21.34
14372;48.7505;2.8258;RWL-20;21.39
14515;48.8224;2.8265;RWL-20;21.58
14658;48.8943;2.8272;RWL-20;21.7
14801;48.9662;2.8279;RWL-20;22.38
14944;49.0381;2.8286;RWL-20;22.61
15087;49.1099;2.8292;RWL-20;22.24
15230;49.1818;2.8299;RWL-20;22.22
15373;49.2537;2.8306;RWL-20;21.98
15516;49.3256;2.8313;RWL-20;20.36
15659;49.3974;2.832;RWL-20;20.09
15802;49.4693;2.8327;RWL-20;21.03
15945;49.5412;2.8334;RWL-20;21.14
16088;49.613;2.8341;RWL-20;20.85
16231;49.6848;2.8348;RWL-20;20.17
16374;49.7567;2.8355;RWL-20;19.66
16517;49.8285;2.8362;RWL-20;19.66
16660;49.9003;2.8369;RWL-20;19.28
16803;49.9722;2.8376;RWL-20;19.36
16946;50.044;2.8383;RWL-20;20.31
17089;50.1158;2.839;RWL-20;19.54
17232;50.1876;2.8397;RWL-20;19.15
17375;50.2594;2.8405;RWL-20;18.74
17518;50.3312;2.8412;RWL-20;18.96
17661;50.403;2.8419;RWL-20;18.67
17804;50.4747;2.8426;RWL-20;19.2
17947;50.5465;2.8433;RWL-20;20.08
18090;50.6183;2.8441;RWL-20;22.6
18233;50.69;2.8448;RWL-20;22.01
18376;50.7618;2.8455;RWL-20;22.22
18519;50.8335;2.8463;RWL-20;nan
18662;50.9053;2.847;RWL-20;nan
18805;50.977;2.8477;RWL-20;nan
18948;51.0487;2.8485;RWL-20;nan
19091;51.1204;2.8492;RWL-20;nan
73;41.5584;2.862;RWL-20;nan
216;41.6301;2.8626;RWL-20;nan
359;41.7019;2.8632;RWL-20;nan
502;41.7736;2.8639;RWL-20;nan
645;41.8454;2.8645;RWL-20;nan
788;41.9172;2.8652;RWL-20;nan
931;41.989;2.8658;RWL-20;nan
1074;42.0608;2.8665;RWL-20;nan
1217;42.1326;2.8671;RWL-20;nan
1360;42.2044;2.8678;RWL-20;nan
1503;42.2762;2.8684;RWL-20;nan
1646;42.348;2.8691;RWL-20;nan
1789;42.4198;2.8697;RWL-20;51.94
1932;42.4916;2.8704;RWL-20;54.0
2075;42.5634;2.8711;RWL-20;54.17
2218;42.6353;2.8717;RWL-20;50.77
2361;42.7071;2.8724;RWL-20;50.1
2504;42.779;2.873;RWL-20;52.38
2647;42.8508;2.8737;RWL-20;54.07
2790;42.9227;2.8744;RWL-20;50.11
2933;42.9945;2.875;RWL-20;47.74
3076;43.0664;2.8757;RWL-20;45.72
3219;43.1383;2.8764;RWL-20;49.38
3362;43.2102;2.8771;RWL-20;41.34
3505;43.282;2.8777;RWL-20;40.91
3648;43.3539;2.8784;RWL-20;42.84
3791;43.4258;2.8791;RWL-20;51.36
3934;43.4977;2.8798;RWL-20;70.56
4077;43.5696;2.8805;RWL-20;75.15
4220;43.6415;2.8811;RWL-20;82.88
4363;43.7134;2.8818;RWL-20;41.87
4506;43.7853;2.8825;RWL-20;39.96
4649;43.8572;2.8832;RWL-20;35.1
4792;43.9291;2.8839;RWL-20;31.22
4935;44.0011;2.8846;RWL-20;32.57
5078;44.073;2.8853;RWL-20;29.02
5221;44.1449;2.886;RWL-20;33.88
5364;44.2168;2.8867;RWL-20;33.92
5507;44.2888;2.8874;RWL-20;34.0
5650;44.3607;2.8881;RWL-20;30.81
5793;44.4326;2.8888;RWL-20;30.8
5936;44.5046;2.8895;RWL-20;32.78
6079;44.5765;2.8902;RWL-20;36.27
6222;44.6485;2.8909;RWL-20;38.8
6365;44.7204;2.8916;RWL-20;39.51
6508;44.7924;2.8923;RWL-20;37.41
6651;44.8643;2.893;RWL-20;28.87
6794;44.9363;2.8938;RWL-20;29.77
6937;45.0082;2.8945;RWL-20;31.0
7080;45.0802;2.8952;RWL-20;31.06
7223;45.1522;2.8959;RWL-20;36.27
7366;45.2241;2.8966;RWL-20;36.27
7509;45.2961;2.8974;RWL-20;38.37
7652;45.3681;2.8981;RWL-20;42.24
7795;45.44;2.8988;RWL-20;43.36
7938;45.512;2.8996;RWL-20;47.43
8081;45.584;2.9003;RWL-20;32.98
8224;45.6559;2.901;RWL-20;32.58
8367;45.7279;2.9018;RWL-20;30.93
8510;45.7999;2.9025;RWL-20;30.48
8653;45.8718;2.9032;RWL-20;30.34
8796;45.9438;2.904;RWL-20;30.69
8939;46.0158;2.9047;RWL-20;26.91
9082;46.0878;2.9055;RWL-20;25.76
9225;46.1597;2.9062;RWL-20;26.23
9368;46.2317;2.907;RWL-20;25.36
9511;46.3037;2.9077;RWL-20;25.29
9654;46.3757;2.9085;RWL-20;25.88
9797;46.4476;2.9092;RWL-20;25.46
9940;46.5196;2.91;RWL-20;26.63
10083;46.5916;2.9108;RWL-20;26.87
10226;46.6636;2.9115;RWL-20;26.96
10369;46.7355;2.9123;RWL-20;26.24
10512;46.8075;2.9131;RWL-20;24.8
10655;46.8795;2.9138;RWL-20;25.25
10798;46.9514;2.9146;RWL-20;25.09
10941;47.0234;2.9154;RWL-20;24.76
11084;47.0954;2.9161;RWL-20;24.82
11227;47.1673;2.9169;RWL-20;24.78
11370;47.2393;2.9177;RWL-20;23.95
11513;47.3113;2.9185;RWL-20;24.19
11656;47.3832;2.9193;RWL-20;24.13
11799;47.4552;2.9201;RWL-20;24.02
11942;47.5271;2.9208;RWL-20;23.17
12085;47.5991;2.9216;RWL-20;23.1
12228;47.671;2.9224;RWL-20;22.88
12371;47.743;2.9232;RWL-20;22.08
12514;47.8149;2.924;RWL-20;22.21
12657;47.8869;2.9248;RWL-20;23.68
12800;47.9588;2.9256;RWL-20;23.36
12943;48.0308;2.9264;RWL-20;22.79
13086;48.1027;2.9272;RWL-20;21.86
13229;48.1746;2.928;RWL-20;22.64
13372;48.2466;2.9288;RWL-20;21.21
13515;48.3185;2.9297;RWL-20;21.45
13658;48.3904;2.9305;RWL-20;22.57
13801;48.4623;2.9313;RWL-20;23.47
13944;48.5343;2.9321;RWL-20;21.72
14087;48.6062;2.9329;RWL-20;21.68
14230;48.6781;2.9337;RWL-20;21.71
14373;48.75;2.9346;RWL-20;22.09
14516;48.8219;2.9354;RWL-20;21.31
14659;48.8938;2.9362;RWL-20;22.52
14802;48.9657;2.9371;RWL-20;21.75
14945;49.0376;2.9379;RWL-20;21.88
15088;49.1094;2.9387;RWL-20;22.26
15231;49.1813;2.9396;RWL-20;22.31
15374;49.2532;2.9404;RWL-20;22.05
15517;49.3251;2.9413;RWL-20;20.88
15660;49.3969;2.9421;RWL-20;20.28
15803;49.4688;2.9429;RWL-20;21.0
15946;49.5406;2.9438;RWL-20;20.71
16089;49.6125;2.9447;RWL-20;20.46
16232;49.6843;2.9455;RWL-20;20.09
16375;49.7562;2.9464;RWL-20;20.0
16518;49.828;2.9472;RWL-20;19.57
16661;49.8998;2.9481;RWL-20;19.13
16804;49.9717;2.949;RWL-20;19.94
16947;50.0435;2.9498;RWL-20;20.28
17090;50.1153;2.9507;RWL-20;19.56
17233;50.1871;2.9516;RWL-20;19.36
17376;50.2589;2.9524;RWL-20;19.26
17519;50.3307;2.9533;RWL-20;18.67
17662;50.4025;2.9542;RWL-20;18.61
17805;50.4742;2.9551;RWL-20;18.59
17948;50.546;2.956;RWL-20;20.05
18091;50.6178;2.9569;RWL-20;19.42
18234;50.6895;2.9577;RWL-20;19.53
18377;50.7613;2.9586;RWL-20;19.56
18520;50.833;2.9595;RWL-20;nan
18663;50.9047;2.9604;RWL-20;nan
18806;50.9765;2.9613;RWL-20;nan
18949;51.0482;2.9622;RWL-20;nan
19092;51.1199;2.9631;RWL-20;nan
74;41.5578;2.9575;RWL-20;nan
217;41.6296;2.9582;RWL-20;nan
360;41.7014;2.959;RWL-20;nan
503;41.7731;2.9598;RWL-20;nan
646;41.8449;2.9605;RWL-20;nan
789;41.9167;2.9613;RWL-20;nan
932;41.9884;2.962;RWL-20;nan
1075;42.0602;2.9628;RWL-20;nan
1218;42.132;2.9636;RWL-20;nan
1361;42.2038;2.9643;RWL-20;nan
1504;42.2756;2.9651;RWL-20;nan
1647;42.3474;2.9659;RWL-20;nan
1790;42.4193;2.9667;RWL-20;nan
1933;42.4911;2.9674;RWL-20;60.64
2076;42.5629;2.9682;RWL-20;53.81
2219;42.6347;2.969;RWL-20;49.82
2362;42.7066;2.9698;RWL-20;49.67
2505;42.7784;2.9706;RWL-20;51.95
2648;42.8503;2.9714;RWL-20;52.99
2791;42.9221;2.9722;RWL-20;45.15
2934;42.994;2.9729;RWL-20;44.71
3077;43.0659;2.9737;RWL-20;44.1
3220;43.1377;2.9745;RWL-20;44.49
3363;43.2096;2.9753;RWL-20;48.07
3506;43.2815;2.9761;RWL-20;40.47
3649;43.3534;2.9769;RWL-20;43.8
3792;43.4253;2.9777;RWL-20;46.54
3935;43.4972;2.9785;RWL-20;46.97
4078;43.5691;2.9793;RWL-20;70.04
4221;43.641;2.9802;RWL-20;79.19
4364;43.7129;2.981;RWL-20;61.37
4507;43.7848;2.9818;RWL-20;37.64
4650;43.8567;2.9826;RWL-20;34.31
4793;43.9286;2.9834;RWL-20;48.63
4936;44.0005;2.9842;RWL-20;33.3
5079;44.0724;2.985;RWL-20;32.55
5222;44.1444;2.9859;RWL-20;30.89
5365;44.2163;2.9867;RWL-20;31.36
5508;44.2882;2.9875;RWL-20;33.2
5651;44.3602;2.9884;RWL-20;33.14
5794;44.4321;2.9892;RWL-20;35.95
5937;44.504;2.99;RWL-20;34.99
6080;44.576;2.9909;RWL-20;39.68
6223;44.6479;2.9917;RWL-20;34.75
6366;44.7199;2.9925;RWL-20;31.19
6509;44.7918;2.9934;RWL-20;31.08
6652;44.8638;2.9942;RWL-20;28.6
6795;44.9357;2.9951;RWL-20;28.99
6938;45.0077;2.9959;RWL-20;29.29
7081;45.0796;2.9968;RWL-20;29.25
7224;45.1516;2.9976;RWL-20;29.63
7367;45.2236;2.9985;RWL-20;37.21
7510;45.2955;2.9993;RWL-20;44.37
7653;45.3675;3.0002;RWL-20;42.97
7796;45.4395;3.0011;RWL-20;48.84
7939;45.5114;3.0019;RWL-20;47.31
8082;45.5834;3.0028;RWL-20;31.89
8225;45.6554;3.0037;RWL-20;31.58
8368;45.7273;3.0045;RWL-20;31.75
8511;45.7993;3.0054;RWL-20;30.34
8654;45.8713;3.0063;RWL-20;29.36
8797;45.9433;3.0072;RWL-20;29.12
8940;46.0152;3.008;RWL-20;26.26
9083;46.0872;3.0089;RWL-20;25.28
9226;46.1592;3.0098;RWL-20;28.51
9369;46.2311;3.0107;RWL-20;26.37
9512;46.3031;3.0116;RWL-20;26.49
9655;46.3751;3.0125;RWL-20;26.58
9798;46.4471;3.0134;RWL-20;26.16
9941;46.519;3.0143;RWL-20;25.71
10084;46.591;3.0152;RWL-20;26.72
10227;46.663;3.0161;RWL-20;26.98
10370;46.735;3.017;RWL-20;26.08
10513;46.8069;3.0179;RWL-20;24.69
10656;46.8789;3.0188;RWL-20;25.25
10799;46.9509;3.0197;RWL-20;25.18
10942;47.0228;3.0206;RWL-20;24.0
11085;47.0948;3.0215;RWL-20;24.01
11228;47.1668;3.0224;RWL-20;23.97
11371;47.2387;3.0234;RWL-20;23.33
11514;47.3107;3.0243;RWL-20;24.31
11657;47.3826;3.0252;RWL-20;24.37
11800;47.4546;3.0261;RWL-20;24.82
11943;47.5266;3.0271;RWL-20;23.2
12086;47.5985;3.028;RWL-20;23.1
12229;47.6705;3.0289;RWL-20;23.03
12372;47.7424;3.0299;RWL-20;22.35
12515;47.8144;3.0308;RWL-20;22.24
12658;47.8863;3.0318;RWL-20;24.88
12801;47.9582;3.0327;RWL-20;23.42
12944;48.0302;3.0337;RWL-20;22.87
13087;48.1021;3.0346;RWL-20;23.89
13230;48.174;3.0356;RWL-20;23.36
13373;48.246;3.0365;RWL-20;23.76
13516;48.3179;3.0375;RWL-20;22.4
13659;48.3898;3.0385;RWL-20;20.86
13802;48.4617;3.0394;RWL-20;23.0
13945;48.5337;3.0404;RWL-20;23.05
14088;48.6056;3.0414;RWL-20;22.78
14231;48.6775;3.0423;RWL-20;21.93
14374;48.7494;3.0433;RWL-20;21.65
14517;48.8213;3.0443;RWL-20;21.5
14660;48.8932;3.0453;RWL-20;22.68
14803;48.9651;3.0462;RWL-20;21.48
14946;49.037;3.0472;RWL-20;21.84
15089;49.1088;3.0482;RWL-20;22.02
15232;49.1807;3.0492;RWL-20;22.31
15375;49.2526;3.0502;RWL-20;24.31
15518;49.3245;3.0512;RWL-20;21.36
15661;49.3963;3.0522;RWL-20;20.98
15804;49.4682;3.0532;RWL-20;21.29
15947;49.54;3.0542;RWL-20;20.64
16090;49.6119;3.0552;RWL-20;21.0
16233;49.6837;3.0562;RWL-20;21.37
16376;49.7556;3.0572;RWL-20;19.56
16519;49.8274;3.0583;RWL-20;19.79
16662;49.8992;3.0593;RWL-20;19.87
16805;49.9711;3.0603;RWL-20;20.07
16948;50.0429;3.0613;RWL-20;19.61
17091;50.1147;3.0624;RWL-20;19.13
17234;50.1865;3.0634;RWL-20;19.5
17377;50.2583;3.0644;RWL-20;19.88
17520;50.3301;3.0655;RWL-20;20.65
17663;50.4018;3.0665;RWL-20;19.68
17806;50.4736;3.0675;RWL-20;19.86
17949;50.5454;3.0686;RWL-20;19.73
18092;50.6171;3.0696;RWL-20;19.93
18235;50.6889;3.0707;RWL-20;19.83
18378;50.7606;3.0718;RWL-20;19.82
18521;50.8324;3.0728;RWL-20;nan
18664;50.9041;3.0739;RWL-20;nan
18807;50.9758;3.0749;RWL-20;nan
18950;51.0476;3.076;RWL-20;nan
19093;51.1193;3.0771;RWL-20;nan
75;41.5572;3.053;RWL-20;nan
218;41.629;3.0539;RWL-20;nan
361;41.7007;3.0548;RWL-20;nan
504;41.7725;3.0556;RWL-20;nan
647;41.8443;3.0565;RWL-20;nan
790;41.916;3.0574;RWL-20;nan
933;41.9878;3.0583;RWL-20;nan
1076;42.0596;3.0591;RWL-20;nan
1219;42.1314;3.06;RWL-20;nan
1362;42.2032;3.0609;RWL-20;nan
1505;42.275;3.0618;RWL-20;nan
1648;42.3468;3.0627;RWL-20;nan
1791;42.4186;3.0636;RWL-20;55.61
1934;42.4905;3.0645;RWL-20;55.29
2077;42.5623;3.0654;RWL-20;50.58
2220;42.6341;3.0663;RWL-20;49.75
2363;42.706;3.0672;RWL-20;49.75
2506;42.7778;3.0681;RWL-20;44.58
2649;42.8497;3.069;RWL-20;51.81
2792;42.9215;3.0699;RWL-20;43.14
2935;42.9934;3.0708;RWL-20;43.63
3078;43.0652;3.0718;RWL-20;43.87
3221;43.1371;3.0727;RWL-20;44.53
3364;43.209;3.0736;RWL-20;44.31
3507;43.2809;3.0745;RWL-20;45.94
3650;43.3527;3.0754;RWL-20;44.35
3793;43.4246;3.0764;RWL-20;45.54
3936;43.4965;3.0773;RWL-20;46.24
4079;43.5684;3.0782;RWL-20;58.3
4222;43.6403;3.0792;RWL-20;66.25
4365;43.7122;3.0801;RWL-20;71.99
4508;43.7841;3.081;RWL-20;70.85
4651;43.856;3.082;RWL-20;48.99
4794;43.928;3.0829;RWL-20;50.58
4937;43.9999;3.0839;RWL-20;48.91
5080;44.0718;3.0848;RWL-20;34.21
5223;44.1437;3.0858;RWL-20;33.81
5366;44.2157;3.0867;RWL-20;31.63
5509;44.2876;3.0877;RWL-20;37.35
5652;44.3595;3.0886;RWL-20;36.53
5795;44.4315;3.0896;RWL-20;37.36
5938;44.5034;3.0905;RWL-20;32.75
6081;44.5753;3.0915;RWL-20;34.83
6224;44.6473;3.0925;RWL-20;34.71
6367;44.7192;3.0934;RWL-20;34.67
6510;44.7912;3.0944;RWL-20;33.19
6653;44.8631;3.0954;RWL-20;29.78
6796;44.9351;3.0964;RWL-20;28.49
6939;45.007;3.0974;RWL-20;28.38
7082;45.079;3.0983;RWL-20;29.12
7225;45.151;3.0993;RWL-20;29.93
7368;45.2229;3.1003;RWL-20;34.75
7511;45.2949;3.1013;RWL-20;28.8
7654;45.3668;3.1023;RWL-20;32.73
7797;45.4388;3.1033;RWL-20;46.27
7940;45.5108;3.1043;RWL-20;31.85
8083;45.5827;3.1053;RWL-20;30.27
8226;45.6547;3.1063;RWL-20;27.88
8369;45.7267;3.1073;RWL-20;26.86
8512;45.7987;3.1083;RWL-20;27.06
8655;45.8706;3.1093;RWL-20;26.9
8798;45.9426;3.1103;RWL-20;27.05
8941;46.0146;3.1113;RWL-20;26.97
9084;46.0865;3.1124;RWL-20;25.18
9227;46.1585;3.1134;RWL-20;24.6
9370;46.2305;3.1144;RWL-20;24.91
9513;46.3025;3.1154;RWL-20;26.49
9656;46.3744;3.1165;RWL-20;26.75
9799;46.4464;3.1175;RWL-20;26.92
9942;46.5184;3.1185;RWL-20;25.78
10085;46.5903;3.1196;RWL-20;27.0
10228;46.6623;3.1206;RWL-20;26.33
10371;46.7343;3.1216;RWL-20;24.69
10514;46.8063;3.1227;RWL-20;24.7
10657;46.8782;3.1237;RWL-20;23.78
10800;46.9502;3.1248;RWL-20;23.79
10943;47.0222;3.1258;RWL-20;24.01
11086;47.0941;3.1269;RWL-20;24.57
11229;47.1661;3.128;RWL-20;24.9
11372;47.238;3.129;RWL-20;24.76
11515;47.31;3.1301;RWL-20;23.31
11658;47.382;3.1312;RWL-20;23.21
11801;47.4539;3.1322;RWL-20;23.96
11944;47.5259;3.1333;RWL-20;24.03
12087;47.5978;3.1344;RWL-20;23.05
12230;47.6698;3.1355;RWL-20;24.08
12373;47.7417;3.1366;RWL-20;23.85
12516;47.8137;3.1376;RWL-20;22.84
12659;47.8856;3.1387;RWL-20;22.94
12802;47.9576;3.1398;RWL-20;25.03
12945;48.0295;3.1409;RWL-20;23.94
13088;48.1014;3.142;RWL-20;23.96
13231;48.1734;3.1431;RWL-20;23.59
13374;48.2453;3.1442;RWL-20;23.91
13517;48.3172;3.1453;RWL-20;22.38
13660;48.3891;3.1464;RWL-20;21.04
13803;48.461;3.1475;RWL-20;22.86
13946;48.533;3.1487;RWL-20;23.3
14089;48.6049;3.1498;RWL-20;22.96
14232;48.6768;3.1509;RWL-20;22.67
14375;48.7487;3.152;RWL-20;21.8
14518;48.8206;3.1532;RWL-20;22.09
14661;48.8925;3.1543;RWL-20;22.23
14804;48.9644;3.1554;RWL-20;21.6
14947;49.0363;3.1566;RWL-20;22.67
15090;49.1081;3.1577;RWL-20;24.8
