
#-----------------------------------------------------------------------------
# Date d'extraction : 09/05/2025
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : TRACC-2023
# Modele     : MEAN de l’ensemble EXPLORE2  / ADAMONT / RCP8.5
# Historique : 1976-2005
#-----------------------------------------------------------------------------
# Indices : 
#    RRq99 : Valeur du 99e centile des précipitations quotidiennes
#     Moyenne temporelle
#     Valeur absolue
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;RWL;RRq99;
#-----------------------------------------------------------------------------                     

Point;Latitude;Longitude;RWL;Value
16801;49.9729;2.6149;REF;17.85
16944;50.0447;2.6153;REF;18.11
17087;50.1165;2.6157;REF;21.35
17230;50.1883;2.6161;REF;21.5
17373;50.2601;2.6165;REF;21.23
17516;50.3319;2.6169;REF;20.9
17659;50.4037;2.6173;REF;22.05
17802;50.4755;2.6177;REF;20.34
17945;50.5472;2.6181;REF;19.56
18088;50.619;2.6185;REF;18.98
18231;50.6908;2.6189;REF;18.98
18374;50.7625;2.6193;REF;19.38
18517;50.8342;2.6197;REF;19.19
18660;50.906;2.6201;REF;19.31
18803;50.9777;2.6205;REF;19.35
18946;51.0494;2.6209;REF;19.31
19089;51.1211;2.6213;REF;nan
71;41.5592;2.6709;REF;nan
214;41.6309;2.6713;REF;nan
357;41.7027;2.6717;REF;nan
500;41.7744;2.6721;REF;nan
643;41.8462;2.6726;REF;nan
786;41.918;2.673;REF;nan
929;41.9898;2.6734;REF;nan
1072;42.0615;2.6738;REF;nan
1215;42.1333;2.6742;REF;nan
1358;42.2051;2.6746;REF;nan
1501;42.277;2.675;REF;nan
1644;42.3488;2.6754;REF;46.38
1787;42.4206;2.6759;REF;49.17
1930;42.4924;2.6763;REF;42.14
2073;42.5642;2.6767;REF;44.94
2216;42.6361;2.6771;REF;42.12
2359;42.7079;2.6775;REF;33.1
2502;42.7798;2.678;REF;34.55
2645;42.8516;2.6784;REF;39.89
2788;42.9235;2.6788;REF;40.78
2931;42.9953;2.6792;REF;37.76
3074;43.0672;2.6797;REF;34.85
3217;43.1391;2.6801;REF;34.43
3360;43.211;2.6805;REF;32.96
3503;43.2828;2.681;REF;32.56
3646;43.3547;2.6814;REF;40.9
3789;43.4266;2.6818;REF;63.31
3932;43.4985;2.6822;REF;63.93
4075;43.5704;2.6827;REF;66.72
4218;43.6423;2.6831;REF;67.98
4361;43.7142;2.6836;REF;36.38
4504;43.7861;2.684;REF;32.59
4647;43.858;2.6844;REF;29.26
4790;43.93;2.6849;REF;28.34
4933;44.0019;2.6853;REF;27.97
5076;44.0738;2.6858;REF;27.22
5219;44.1457;2.6862;REF;28.02
5362;44.2177;2.6866;REF;27.5
5505;44.2896;2.6871;REF;27.46
5648;44.3615;2.6875;REF;26.4
5791;44.4335;2.688;REF;25.78
5934;44.5054;2.6884;REF;29.79
6077;44.5774;2.6889;REF;29.11
6220;44.6493;2.6893;REF;30.61
6363;44.7213;2.6898;REF;30.29
6506;44.7932;2.6902;REF;30.28
6649;44.8652;2.6907;REF;31.41
6792;44.9371;2.6911;REF;40.42
6935;45.0091;2.6916;REF;42.22
7078;45.081;2.6921;REF;44.02
7221;45.153;2.6925;REF;34.16
7364;45.225;2.693;REF;32.47
7507;45.2969;2.6934;REF;31.07
7650;45.3689;2.6939;REF;30.32
7793;45.4409;2.6944;REF;31.38
7936;45.5128;2.6948;REF;32.01
8079;45.5848;2.6953;REF;32.27
8222;45.6568;2.6958;REF;31.72
8365;45.7287;2.6962;REF;26.96
8508;45.8007;2.6967;REF;25.55
8651;45.8727;2.6972;REF;24.27
8794;45.9447;2.6976;REF;24.02
8937;46.0166;2.6981;REF;24.48
9080;46.0886;2.6986;REF;24.54
9223;46.1606;2.6991;REF;22.83
9366;46.2326;2.6996;REF;24.81
9509;46.3045;2.7;REF;23.64
9652;46.3765;2.7005;REF;23.48
9795;46.4485;2.701;REF;22.97
9938;46.5205;2.7015;REF;22.81
10081;46.5924;2.702;REF;22.94
10224;46.6644;2.7024;REF;22.37
10367;46.7364;2.7029;REF;21.24
10510;46.8084;2.7034;REF;21.45
10653;46.8803;2.7039;REF;20.85
10796;46.9523;2.7044;REF;21.01
10939;47.0243;2.7049;REF;21.02
11082;47.0962;2.7054;REF;21.11
11225;47.1682;2.7059;REF;21.02
11368;47.2402;2.7064;REF;21.53
11511;47.3121;2.7069;REF;21.65
11654;47.3841;2.7074;REF;21.15
11797;47.456;2.7079;REF;21.55
11940;47.528;2.7084;REF;20.41
12083;47.6;2.7089;REF;20.19
12226;47.6719;2.7094;REF;20.03
12369;47.7439;2.7099;REF;20.07
12512;47.8158;2.7104;REF;19.94
12655;47.8878;2.7109;REF;19.27
12798;47.9597;2.7114;REF;18.73
12941;48.0316;2.7119;REF;18.68
13084;48.1036;2.7124;REF;18.87
13227;48.1755;2.7129;REF;18.87
13370;48.2474;2.7135;REF;19.62
13513;48.3194;2.714;REF;19.48
13656;48.3913;2.7145;REF;19.88
13799;48.4632;2.715;REF;19.72
13942;48.5351;2.7155;REF;18.82
14085;48.6071;2.716;REF;18.91
14228;48.679;2.7166;REF;19.21
14371;48.7509;2.7171;REF;19.37
14514;48.8228;2.7176;REF;19.43
14657;48.8947;2.7181;REF;19.04
14800;48.9666;2.7187;REF;19.07
14943;49.0385;2.7192;REF;19.18
15086;49.1103;2.7197;REF;18.8
15229;49.1822;2.7203;REF;19.17
15372;49.2541;2.7208;REF;19.24
15515;49.326;2.7213;REF;18.59
15658;49.3978;2.7219;REF;17.6
15801;49.4697;2.7224;REF;18.57
15944;49.5416;2.723;REF;17.42
16087;49.6134;2.7235;REF;18.44
16230;49.6853;2.7241;REF;17.73
16373;49.7571;2.7246;REF;17.92
16516;49.8289;2.7251;REF;17.89
16659;49.9008;2.7257;REF;17.56
16802;49.9726;2.7262;REF;17.68
16945;50.0444;2.7268;REF;18.25
17088;50.1162;2.7273;REF;17.54
17231;50.188;2.7279;REF;17.4
17374;50.2598;2.7285;REF;17.2
17517;50.3316;2.729;REF;17.13
17660;50.4034;2.7296;REF;17.22
17803;50.4752;2.7301;REF;20.14
17946;50.5469;2.7307;REF;19.53
18089;50.6187;2.7313;REF;19.01
18232;50.6904;2.7318;REF;19.12
18375;50.7622;2.7324;REF;19.74
18518;50.8339;2.733;REF;19.51
18661;50.9057;2.7335;REF;nan
18804;50.9774;2.7341;REF;nan
18947;51.0491;2.7347;REF;nan
19090;51.1208;2.7353;REF;nan
72;41.5588;2.7664;REF;nan
215;41.6306;2.767;REF;nan
358;41.7023;2.7675;REF;nan
501;41.7741;2.768;REF;nan
644;41.8458;2.7685;REF;nan
787;41.9176;2.7691;REF;nan
930;41.9894;2.7696;REF;nan
1073;42.0612;2.7701;REF;nan
1216;42.133;2.7707;REF;nan
1359;42.2048;2.7712;REF;nan
1502;42.2766;2.7717;REF;nan
1645;42.3484;2.7723;REF;nan
1788;42.4202;2.7728;REF;45.92
1931;42.4921;2.7733;REF;41.45
2074;42.5639;2.7739;REF;41.06
2217;42.6357;2.7744;REF;41.71
2360;42.7076;2.775;REF;42.99
2503;42.7794;2.7755;REF;45.23
2646;42.8513;2.776;REF;46.71
2789;42.9231;2.7766;REF;43.22
2932;42.995;2.7771;REF;41.99
3075;43.0669;2.7777;REF;40.53
3218;43.1387;2.7782;REF;33.21
3361;43.2106;2.7788;REF;32.62
3504;43.2825;2.7793;REF;36.67
3647;43.3544;2.7799;REF;39.48
3790;43.4263;2.7805;REF;44.97
3933;43.4981;2.781;REF;61.95
4076;43.57;2.7816;REF;69.83
4219;43.6419;2.7821;REF;56.5
4362;43.7139;2.7827;REF;35.62
4505;43.7858;2.7833;REF;33.33
4648;43.8577;2.7838;REF;28.59
4791;43.9296;2.7844;REF;27.91
4934;44.0015;2.785;REF;28.01
5077;44.0734;2.7855;REF;26.68
5220;44.1454;2.7861;REF;29.69
5363;44.2173;2.7867;REF;29.16
5506;44.2892;2.7872;REF;28.3
5649;44.3612;2.7878;REF;27.43
5792;44.4331;2.7884;REF;25.69
5935;44.505;2.789;REF;30.23
6078;44.577;2.7895;REF;30.28
6221;44.6489;2.7901;REF;32.27
6364;44.7209;2.7907;REF;32.11
6507;44.7928;2.7913;REF;32.01
6650;44.8648;2.7919;REF;39.05
6793;44.9368;2.7925;REF;40.52
6936;45.0087;2.793;REF;43.24
7079;45.0807;2.7936;REF;33.74
7222;45.1526;2.7942;REF;33.49
7365;45.2246;2.7948;REF;32.39
7508;45.2966;2.7954;REF;30.9
7651;45.3685;2.796;REF;31.87
7794;45.4405;2.7966;REF;36.98
7937;45.5125;2.7972;REF;35.76
8080;45.5844;2.7978;REF;31.05
8223;45.6564;2.7984;REF;29.81
8366;45.7284;2.799;REF;27.27
8509;45.8003;2.7996;REF;25.52
8652;45.8723;2.8002;REF;24.66
8795;45.9443;2.8008;REF;24.11
8938;46.0163;2.8014;REF;24.11
9081;46.0882;2.802;REF;24.03
9224;46.1602;2.8027;REF;23.54
9367;46.2322;2.8033;REF;24.95
9510;46.3042;2.8039;REF;23.45
9653;46.3761;2.8045;REF;22.82
9796;46.4481;2.8051;REF;22.46
9939;46.5201;2.8057;REF;22.97
10082;46.5921;2.8064;REF;23.52
10225;46.664;2.807;REF;23.25
10368;46.736;2.8076;REF;21.37
10511;46.808;2.8082;REF;21.15
10654;46.8799;2.8089;REF;21.16
10797;46.9519;2.8095;REF;21.18
10940;47.0239;2.8101;REF;21.08
11083;47.0959;2.8108;REF;21.18
11226;47.1678;2.8114;REF;20.98
11369;47.2398;2.812;REF;21.01
11512;47.3117;2.8127;REF;21.15
11655;47.3837;2.8133;REF;21.3
11798;47.4557;2.814;REF;21.21
11941;47.5276;2.8146;REF;19.93
12084;47.5996;2.8153;REF;19.91
12227;47.6715;2.8159;REF;20.21
12370;47.7435;2.8165;REF;20.46
12513;47.8154;2.8172;REF;20.23
12656;47.8874;2.8179;REF;19.51
12799;47.9593;2.8185;REF;18.87
12942;48.0313;2.8192;REF;18.91
13085;48.1032;2.8198;REF;18.95
13228;48.1751;2.8205;REF;18.69
13371;48.2471;2.8211;REF;19.84
13514;48.319;2.8218;REF;19.91
13657;48.3909;2.8225;REF;19.99
13800;48.4628;2.8231;REF;20.31
13943;48.5347;2.8238;REF;18.99
14086;48.6067;2.8245;REF;18.94
14229;48.6786;2.8252;REF;19.22
14372;48.7505;2.8258;REF;19.68
14515;48.8224;2.8265;REF;19.82
14658;48.8943;2.8272;REF;19.06
14801;48.9662;2.8279;REF;18.95
14944;49.0381;2.8286;REF;19.16
15087;49.1099;2.8292;REF;18.89
15230;49.1818;2.8299;REF;18.87
15373;49.2537;2.8306;REF;18.95
15516;49.3256;2.8313;REF;18.47
15659;49.3974;2.832;REF;18.15
15802;49.4693;2.8327;REF;18.81
15945;49.5412;2.8334;REF;19.41
16088;49.613;2.8341;REF;19.12
16231;49.6848;2.8348;REF;17.69
16374;49.7567;2.8355;REF;17.69
16517;49.8285;2.8362;REF;17.69
16660;49.9003;2.8369;REF;17.67
16803;49.9722;2.8376;REF;17.76
16946;50.044;2.8383;REF;18.47
17089;50.1158;2.839;REF;17.49
17232;50.1876;2.8397;REF;17.29
17375;50.2594;2.8405;REF;17.16
17518;50.3312;2.8412;REF;17.2
17661;50.403;2.8419;REF;16.95
17804;50.4747;2.8426;REF;16.94
17947;50.5465;2.8433;REF;17.67
18090;50.6183;2.8441;REF;19.52
18233;50.69;2.8448;REF;19.12
18376;50.7618;2.8455;REF;19.35
18519;50.8335;2.8463;REF;nan
18662;50.9053;2.847;REF;nan
18805;50.977;2.8477;REF;nan
18948;51.0487;2.8485;REF;nan
19091;51.1204;2.8492;REF;nan
73;41.5584;2.862;REF;nan
216;41.6301;2.8626;REF;nan
359;41.7019;2.8632;REF;nan
502;41.7736;2.8639;REF;nan
645;41.8454;2.8645;REF;nan
788;41.9172;2.8652;REF;nan
931;41.989;2.8658;REF;nan
1074;42.0608;2.8665;REF;nan
1217;42.1326;2.8671;REF;nan
1360;42.2044;2.8678;REF;nan
1503;42.2762;2.8684;REF;nan
1646;42.348;2.8691;REF;nan
1789;42.4198;2.8697;REF;41.34
1932;42.4916;2.8704;REF;43.25
2075;42.5634;2.8711;REF;41.32
2218;42.6353;2.8717;REF;39.86
2361;42.7071;2.8724;REF;39.45
2504;42.779;2.873;REF;39.07
2647;42.8508;2.8737;REF;42.99
2790;42.9227;2.8744;REF;43.71
2933;42.9945;2.875;REF;41.65
3076;43.0664;2.8757;REF;39.21
3219;43.1383;2.8764;REF;37.9
3362;43.2102;2.8771;REF;33.62
3505;43.282;2.8777;REF;33.21
3648;43.3539;2.8784;REF;34.68
3791;43.4258;2.8791;REF;42.87
3934;43.4977;2.8798;REF;63.15
4077;43.5696;2.8805;REF;64.25
4220;43.6415;2.8811;REF;71.68
4363;43.7134;2.8818;REF;35.37
4506;43.7853;2.8825;REF;33.89
4649;43.8572;2.8832;REF;29.37
4792;43.9291;2.8839;REF;28.69
4935;44.0011;2.8846;REF;29.7
5078;44.073;2.8853;REF;26.36
5221;44.1449;2.886;REF;29.78
5364;44.2168;2.8867;REF;29.88
5507;44.2888;2.8874;REF;29.22
5650;44.3607;2.8881;REF;27.18
5793;44.4326;2.8888;REF;26.53
5936;44.5046;2.8895;REF;29.1
6079;44.5765;2.8902;REF;31.84
6222;44.6485;2.8909;REF;33.94
6365;44.7204;2.8916;REF;34.81
6508;44.7924;2.8923;REF;33.42
6651;44.8643;2.893;REF;24.21
6794;44.9363;2.8938;REF;25.64
6937;45.0082;2.8945;REF;26.64
7080;45.0802;2.8952;REF;26.53
7223;45.1522;2.8959;REF;31.82
7366;45.2241;2.8966;REF;32.03
7509;45.2961;2.8974;REF;33.54
7652;45.3681;2.8981;REF;37.91
7795;45.44;2.8988;REF;38.02
7938;45.512;2.8996;REF;42.33
8081;45.584;2.9003;REF;29.76
8224;45.6559;2.901;REF;29.76
8367;45.7279;2.9018;REF;28.07
8510;45.7999;2.9025;REF;28.07
8653;45.8718;2.9032;REF;27.45
8796;45.9438;2.904;REF;26.43
8939;46.0158;2.9047;REF;23.8
9082;46.0878;2.9055;REF;22.97
9225;46.1597;2.9062;REF;23.31
9368;46.2317;2.907;REF;22.71
9511;46.3037;2.9077;REF;22.5
9654;46.3757;2.9085;REF;21.58
9797;46.4476;2.9092;REF;21.5
9940;46.5196;2.91;REF;22.81
10083;46.5916;2.9108;REF;22.92
10226;46.6636;2.9115;REF;23.01
10369;46.7355;2.9123;REF;22.1
10512;46.8075;2.9131;REF;20.65
10655;46.8795;2.9138;REF;21.08
10798;46.9514;2.9146;REF;20.96
10941;47.0234;2.9154;REF;20.93
11084;47.0954;2.9161;REF;20.88
11227;47.1673;2.9169;REF;20.85
11370;47.2393;2.9177;REF;19.66
11513;47.3113;2.9185;REF;19.96
11656;47.3832;2.9193;REF;19.88
11799;47.4552;2.9201;REF;19.91
11942;47.5271;2.9208;REF;20.28
12085;47.5991;2.9216;REF;19.81
12228;47.671;2.9224;REF;20.27
12371;47.743;2.9232;REF;20.59
12514;47.8149;2.924;REF;20.48
12657;47.8869;2.9248;REF;20.21
12800;47.9588;2.9256;REF;19.66
12943;48.0308;2.9264;REF;19.11
13086;48.1027;2.9272;REF;19.3
13229;48.1746;2.928;REF;19.21
13372;48.2466;2.9288;REF;19.1
13515;48.3185;2.9297;REF;19.04
13658;48.3904;2.9305;REF;19.92
13801;48.4623;2.9313;REF;20.48
13944;48.5343;2.9321;REF;19.25
14087;48.6062;2.9329;REF;19.18
14230;48.6781;2.9337;REF;19.26
14373;48.75;2.9346;REF;19.49
14516;48.8219;2.9354;REF;19.64
14659;48.8938;2.9362;REF;19.6
14802;48.9657;2.9371;REF;19.12
14945;49.0376;2.9379;REF;19.2
15088;49.1094;2.9387;REF;18.89
15231;49.1813;2.9396;REF;18.95
15374;49.2532;2.9404;REF;19.06
15517;49.3251;2.9413;REF;18.81
15660;49.3969;2.9421;REF;18.37
15803;49.4688;2.9429;REF;18.34
15946;49.5406;2.9438;REF;18.38
16089;49.6125;2.9447;REF;18.69
16232;49.6843;2.9455;REF;17.98
16375;49.7562;2.9464;REF;17.88
16518;49.828;2.9472;REF;17.61
16661;49.8998;2.9481;REF;17.5
16804;49.9717;2.949;REF;17.81
16947;50.0435;2.9498;REF;18.06
17090;50.1153;2.9507;REF;17.27
17233;50.1871;2.9516;REF;17.1
17376;50.2589;2.9524;REF;16.91
17519;50.3307;2.9533;REF;16.95
17662;50.4025;2.9542;REF;16.88
17805;50.4742;2.9551;REF;16.93
17948;50.546;2.956;REF;18.03
18091;50.6178;2.9569;REF;17.95
18234;50.6895;2.9577;REF;17.99
18377;50.7613;2.9586;REF;18.0
18520;50.833;2.9595;REF;nan
18663;50.9047;2.9604;REF;nan
18806;50.9765;2.9613;REF;nan
18949;51.0482;2.9622;REF;nan
19092;51.1199;2.9631;REF;nan
74;41.5578;2.9575;REF;nan
217;41.6296;2.9582;REF;nan
360;41.7014;2.959;REF;nan
503;41.7731;2.9598;REF;nan
646;41.8449;2.9605;REF;nan
789;41.9167;2.9613;REF;nan
932;41.9884;2.962;REF;nan
1075;42.0602;2.9628;REF;nan
1218;42.132;2.9636;REF;nan
1361;42.2038;2.9643;REF;nan
1504;42.2756;2.9651;REF;nan
1647;42.3474;2.9659;REF;nan
1790;42.4193;2.9667;REF;nan
1933;42.4911;2.9674;REF;51.2
2076;42.5629;2.9682;REF;42.36
2219;42.6347;2.969;REF;39.27
2362;42.7066;2.9698;REF;38.96
2505;42.7784;2.9706;REF;38.67
2648;42.8503;2.9714;REF;41.67
2791;42.9221;2.9722;REF;38.75
2934;42.994;2.9729;REF;38.55
3077;43.0659;2.9737;REF;37.86
3220;43.1377;2.9745;REF;38.42
3363;43.2096;2.9753;REF;36.89
3506;43.2815;2.9761;REF;32.88
3649;43.3534;2.9769;REF;38.25
3792;43.4253;2.9777;REF;41.04
3935;43.4972;2.9785;REF;43.78
4078;43.5691;2.9793;REF;61.25
4221;43.641;2.9802;REF;67.0
4364;43.7129;2.981;REF;51.02
4507;43.7848;2.9818;REF;30.07
4650;43.8567;2.9826;REF;29.96
4793;43.9286;2.9834;REF;41.46
4936;44.0005;2.9842;REF;29.71
5079;44.0724;2.985;REF;29.12
5222;44.1444;2.9859;REF;27.33
5365;44.2163;2.9867;REF;28.35
5508;44.2882;2.9875;REF;29.27
5651;44.3602;2.9884;REF;29.24
5794;44.4321;2.9892;REF;32.19
5937;44.504;2.99;REF;31.19
6080;44.576;2.9909;REF;35.17
6223;44.6479;2.9917;REF;29.85
6366;44.7199;2.9925;REF;27.57
6509;44.7918;2.9934;REF;27.02
6652;44.8638;2.9942;REF;24.43
6795;44.9357;2.9951;REF;25.17
6938;45.0077;2.9959;REF;25.27
7081;45.0796;2.9968;REF;25.55
7224;45.1516;2.9976;REF;25.48
7367;45.2236;2.9985;REF;31.98
7510;45.2955;2.9993;REF;38.11
7653;45.3675;3.0002;REF;38.06
7796;45.4395;3.0011;REF;41.13
7939;45.5114;3.0019;REF;39.06
8082;45.5834;3.0028;REF;27.48
8225;45.6554;3.0037;REF;28.02
8368;45.7273;3.0045;REF;28.14
8511;45.7993;3.0054;REF;27.85
8654;45.8713;3.0063;REF;26.36
8797;45.9433;3.0072;REF;26.96
8940;46.0152;3.008;REF;23.34
9083;46.0872;3.0089;REF;22.56
9226;46.1592;3.0098;REF;24.94
9369;46.2311;3.0107;REF;22.76
9512;46.3031;3.0116;REF;22.24
9655;46.3751;3.0125;REF;22.36
9798;46.4471;3.0134;REF;22.28
9941;46.519;3.0143;REF;21.67
10084;46.591;3.0152;REF;23.33
10227;46.663;3.0161;REF;22.21
10370;46.735;3.017;REF;21.91
10513;46.8069;3.0179;REF;20.59
10656;46.8789;3.0188;REF;21.06
10799;46.9509;3.0197;REF;21.01
10942;47.0228;3.0206;REF;20.88
11085;47.0948;3.0215;REF;20.06
11228;47.1668;3.0224;REF;20.01
11371;47.2387;3.0234;REF;20.09
11514;47.3107;3.0243;REF;19.98
11657;47.3826;3.0252;REF;20.06
11800;47.4546;3.0261;REF;20.6
11943;47.5266;3.0271;REF;20.43
12086;47.5985;3.028;REF;20.39
12229;47.6705;3.0289;REF;19.87
12372;47.7424;3.0299;REF;19.79
12515;47.8144;3.0308;REF;20.33
12658;47.8863;3.0318;REF;21.78
12801;47.9582;3.0327;REF;19.73
12944;48.0302;3.0337;REF;19.84
13087;48.1021;3.0346;REF;21.08
13230;48.174;3.0356;REF;20.95
13373;48.246;3.0365;REF;20.61
13516;48.3179;3.0375;REF;19.56
13659;48.3898;3.0385;REF;18.8
13802;48.4617;3.0394;REF;19.97
13945;48.5337;3.0404;REF;20.01
14088;48.6056;3.0414;REF;19.77
14231;48.6775;3.0423;REF;19.41
14374;48.7494;3.0433;REF;19.41
14517;48.8213;3.0443;REF;19.55
14660;48.8932;3.0453;REF;19.77
14803;48.9651;3.0462;REF;19.29
14946;49.037;3.0472;REF;19.25
15089;49.1088;3.0482;REF;18.94
15232;49.1807;3.0492;REF;19.11
15375;49.2526;3.0502;REF;21.12
15518;49.3245;3.0512;REF;18.91
15661;49.3963;3.0522;REF;18.27
15804;49.4682;3.0532;REF;18.86
15947;49.54;3.0542;REF;18.33
16090;49.6119;3.0552;REF;18.39
16233;49.6837;3.0562;REF;19.19
16376;49.7556;3.0572;REF;18.37
16519;49.8274;3.0583;REF;17.69
16662;49.8992;3.0593;REF;17.73
16805;49.9711;3.0603;REF;17.99
16948;50.0429;3.0613;REF;18.03
17091;50.1147;3.0624;REF;17.21
17234;50.1865;3.0634;REF;16.93
17377;50.2583;3.0644;REF;16.88
17520;50.3301;3.0655;REF;17.36
17663;50.4018;3.0665;REF;17.9
17806;50.4736;3.0675;REF;18.17
17949;50.5454;3.0686;REF;18.13
18092;50.6171;3.0696;REF;18.01
18235;50.6889;3.0707;REF;18.28
18378;50.7606;3.0718;REF;18.27
18521;50.8324;3.0728;REF;nan
18664;50.9041;3.0739;REF;nan
18807;50.9758;3.0749;REF;nan
18950;51.0476;3.076;REF;nan
19093;51.1193;3.0771;REF;nan
75;41.5572;3.053;REF;nan
218;41.629;3.0539;REF;nan
361;41.7007;3.0548;REF;nan
504;41.7725;3.0556;REF;nan
647;41.8443;3.0565;REF;nan
790;41.916;3.0574;REF;nan
933;41.9878;3.0583;REF;nan
1076;42.0596;3.0591;REF;nan
1219;42.1314;3.06;REF;nan
1362;42.2032;3.0609;REF;nan
1505;42.275;3.0618;REF;nan
1648;42.3468;3.0627;REF;nan
1791;42.4186;3.0636;REF;48.06
1934;42.4905;3.0645;REF;47.58
2077;42.5623;3.0654;REF;41.04
2220;42.6341;3.0663;REF;39.04
2363;42.706;3.0672;REF;39.04
2506;42.7778;3.0681;REF;37.15
2649;42.8497;3.069;REF;40.83
2792;42.9215;3.0699;REF;37.97
2935;42.9934;3.0708;REF;37.96
3078;43.0652;3.0718;REF;37.65
3221;43.1371;3.0727;REF;38.33
3364;43.209;3.0736;REF;38.11
3507;43.2809;3.0745;REF;39.1
3650;43.3527;3.0754;REF;37.4
3793;43.4246;3.0764;REF;39.95
3936;43.4965;3.0773;REF;40.52
4079;43.5684;3.0782;REF;50.3
4222;43.6403;3.0792;REF;60.39
4365;43.7122;3.0801;REF;65.35
4508;43.7841;3.081;REF;61.42
4651;43.856;3.082;REF;41.88
4794;43.928;3.0829;REF;43.36
4937;43.9999;3.0839;REF;43.43
5080;44.0718;3.0848;REF;30.68
5223;44.1437;3.0858;REF;30.29
5366;44.2157;3.0867;REF;27.1
5509;44.2876;3.0877;REF;30.8
5652;44.3595;3.0886;REF;30.33
5795;44.4315;3.0896;REF;32.38
5938;44.5034;3.0905;REF;27.46
6081;44.5753;3.0915;REF;30.39
6224;44.6473;3.0925;REF;29.65
6367;44.7192;3.0934;REF;29.52
6510;44.7912;3.0944;REF;28.46
6653;44.8631;3.0954;REF;25.63
6796;44.9351;3.0964;REF;24.79
6939;45.007;3.0974;REF;24.51
7082;45.079;3.0983;REF;25.75
7225;45.151;3.0993;REF;25.99
7368;45.2229;3.1003;REF;30.15
7511;45.2949;3.1013;REF;24.01
7654;45.3668;3.1023;REF;26.72
7797;45.4388;3.1033;REF;39.43
7940;45.5108;3.1043;REF;26.14
8083;45.5827;3.1053;REF;24.07
8226;45.6547;3.1063;REF;23.74
8369;45.7267;3.1073;REF;23.49
8512;45.7987;3.1083;REF;24.29
8655;45.8706;3.1093;REF;24.01
8798;45.9426;3.1103;REF;24.09
8941;46.0146;3.1113;REF;24.12
9084;46.0865;3.1124;REF;22.72
9227;46.1585;3.1134;REF;21.64
9370;46.2305;3.1144;REF;21.56
9513;46.3025;3.1154;REF;22.1
9656;46.3744;3.1165;REF;22.54
9799;46.4464;3.1175;REF;22.48
9942;46.5184;3.1185;REF;21.65
10085;46.5903;3.1196;REF;23.05
10228;46.6623;3.1206;REF;22.33
10371;46.7343;3.1216;REF;20.63
10514;46.8063;3.1227;REF;20.63
10657;46.8782;3.1237;REF;20.55
10800;46.9502;3.1248;REF;20.56
10943;47.0222;3.1258;REF;20.42
11086;47.0941;3.1269;REF;20.76
11229;47.1661;3.128;REF;21.37
11372;47.238;3.129;REF;21.65
11515;47.31;3.1301;REF;20.69
11658;47.382;3.1312;REF;20.22
11801;47.4539;3.1322;REF;20.76
11944;47.5259;3.1333;REF;20.24
12087;47.5978;3.1344;REF;20.52
12230;47.6698;3.1355;REF;20.33
12373;47.7417;3.1366;REF;20.43
12516;47.8137;3.1376;REF;20.17
12659;47.8856;3.1387;REF;19.84
12802;47.9576;3.1398;REF;21.71
12945;48.0295;3.1409;REF;21.23
13088;48.1014;3.142;REF;21.32
13231;48.1734;3.1431;REF;21.19
13374;48.2453;3.1442;REF;21.15
13517;48.3172;3.1453;REF;19.87
13660;48.3891;3.1464;REF;18.55
13803;48.461;3.1475;REF;19.61
13946;48.533;3.1487;REF;20.08
14089;48.6049;3.1498;REF;19.96
14232;48.6768;3.1509;REF;20.1
14375;48.7487;3.152;REF;19.73
14518;48.8206;3.1532;REF;19.69
14661;48.8925;3.1543;REF;19.87
14804;48.9644;3.1554;REF;19.51
14947;49.0363;3.1566;REF;20.09
15090;49.1081;3.1577;REF;21.04
15233;49.18;3.1589;REF;21.03
15376;49.2519;3.16;REF;21.23
15519;49.3238;3.1611;REF;20.13
15662;49.3956;3.1623;REF;19.74
15805;49.4675;3.1635;REF;19.7
15948;49.5393;3.1646;REF;19.24
16091;49.6112;3.1658;REF;17.95
16234;49.683;3.167;REF;18.14
16377;49.7549;3.1681;REF;19.08
16520;49.8267;3.1693;REF;18.32
16663;49.8985;3.1705;REF;18.34
16806;49.9703;3.1717;REF;18.04
16949;50.0422;3.1728;REF;18.06
17092;50.114;3.174;REF;17.81
17235;50.1858;3.1752;REF;17.77
17378;50.2576;3.1764;REF;17.44
17521;50.3293;3.1776;REF;17.68
17664;50.4011;3.1788;REF;18.13
17807;50.4729;3.18;REF;18.15
17950;50.5447;3.1812;REF;18.12
18093;50.6164;3.1824;REF;17.84
18236;50.6882;3.1836;REF;17.85
18379;50.7599;3.1849;REF;18.37
18522;50.8317;3.1861;REF;nan
18665;50.9034;3.1873;REF;nan
18808;50.9751;3.1885;REF;nan
18951;51.0468;3.1898;REF;nan
19094;51.1185;3.191;REF;nan
76;41.5565;3.1485;REF;nan
219;41.6283;3.1495;REF;nan
362;41.7;3.1505;REF;nan
505;41.7718;3.1515;REF;nan
648;41.8436;3.1525;REF;nan
791;41.9153;3.1535;REF;nan
934;41.9871;3.1545;REF;nan
1077;42.0589;3.1555;REF;nan
1220;42.1307;3.1565;REF;nan
1363;42.2025;3.1575;REF;nan
1506;42.2743;3.1585;REF;nan
1649;42.3461;3.1595;REF;nan
